"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Antigua and Barbuda","ATG","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","172.86","183.15","225.65","226.73","144.31","108.95","90.44","66.73","87.43","90.46","155.43","67.58","64.68","63.71","67.31","67.95","68.51","71.59","76.9","81.09","90.94","87.91","81.62","79.65","88.16","89.99","93.72","98.45","80.81","86.33","93.08","93.81","93.06","92.84","90.91","93.02","95.02","94.01","96.54","96.47","95.6","99.75","101.19","104.14","78.67","84.38","90.85","94.54","96.24","97.99","98.64","96.13","97.37","98.37","100.14","101.48","102.16","102.71","","",
"Australia","AUS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","23.71","28.2","28.59","32.23","27.26","37.66","29.32","42.02","34.92","34.26","37.19","33.13","40.68","39.53","42.82","42.24","38.37","53.35","51.37","43.05","53.51","40.98","63.47","62.11","58.58","58.39","51.98","56.48","57.17","57.43","51.89","62.03","66.47","51.01","70.72","85.24","80.05","87.07","94.83","89.55","89.33","94.76","61.59","101.12","91.02","99.41","60.87","77.23","88.7","90.76","99.2","108.15","100.73","101.57","100.08","98.36","130.31","100.27","","",
"Austria","AUT","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","98.95","89.47","100.86","106.94","77.16","96.41","102.59","110.3","104.55","102.84","96.95","92.27","100.1","97.81","97.61","100.66","93.06","102.27","96.2","106.19","93.64","121.18","104.67","105.46","96.17","97.97","93.63","110.86","100.81","103.55","101.47","92.65","93.89","96.03","98.04","93.51","100.57","103.6","107.42","100.96","104.79","103.57","97.56","112.92","105.23","102.2","107","120","112.19","92.34","111.7","93.12","93.25","107.93","92.74","99.33","93.71","99.17","","",
"Azerbaijan","AZE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.07","50.47","42.17","37.85","44.89","39.89","41.15","47.66","56.9","66.36","70.07","73.45","71.5","84.61","85.61","86.47","92.26","95.98","86.93","94.17","98.69","101.47","92.9","102.96","104.13","110.16","118.78","","",
"Burundi","BDI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","51.5","51.56","51.36","56.88","56.35","56.67","59.17","60.34","59.28","60.68","62.47","56.22","63.45","59.37","63.8","65.09","66.52","63.66","64.31","62.77","70.57","66.29","67.14","66.05","75.69","78.96","81.87","83.34","78.67","85.05","87.55","90.13","86.19","76.65","79.37","80.89","80.91","74.83","79.09","84.81","92.98","108.51","92.12","110.5","88.9","102.44","90.23","100.25","95.14","106.38","98.67","84.85","122.16","102.2","94.69","103.11","96.46","120.41","","",
"Belgium","BEL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.95","84.94","94","93.45","104.21","96.67","88.66","94.07","91.58","98.8","100.25","101.77","91.05","97.7","109.39","99.94","90.67","102.1","93.04","","",
"Benin","BEN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","14.09","13.33","13.07","13.3","13.89","13.52","15.24","15.69","15.31","15.56","15.5","15.65","16.27","15","14.85","17.22","17.48","19.73","20.53","18.88","18.53","18.34","17.89","22.97","22.93","24.81","22.18","27.39","28.81","29.48","33.01","32.59","33.52","35.5","37.74","40.42","45.41","46.67","50.42","53.3","53.83","63.98","60.98","64.65","64.67","56.25","58.22","73.89","77.66","79.57","83.89","90.93","98.67","102.92","96.08","101","104.43","108.87","","",
"Burkina Faso","BFA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","16.83","18.65","18.76","21.09","20.25","21.01","21.42","22.95","21.95","22.49","19.87","19.71","19.01","23.22","25.74","23.02","23.72","25.18","25.8","24.12","28.29","27.47","26.96","27.07","35.81","40.04","35.75","43.62","40.46","34.81","45.99","47.29","50.99","46.24","46.64","51.1","41.39","54.32","56.51","44.88","64","62.35","70.95","57.36","68.03","67.95","59.26","84.03","74.76","90.83","78.34","95.34","100.45","101.71","96.5","101.79","90.65","104.98","","",
"Bangladesh","BGD","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","27.69","26.11","29.51","29.4","30.04","28.6","32.64","32.97","34.77","32.74","29.54","29.65","32.93","31.24","34.72","33.1","35.72","36.51","35.87","38.04","37.62","39.03","40.01","40.25","42.03","42.5","41.81","41.77","45.93","46.08","47.18","47.56","46.92","44.88","46.42","49.05","49.48","51.34","58.75","62.98","61.44","62.96","64.41","62.79","71.39","73.83","78.2","84.46","84.97","90.21","93.42","93.85","96.35","98.69","101.15","100.15","107.32","108.97","","",
"Bulgaria","BGR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","80.03","89.91","94.67","98.22","101.45","116.54","109.99","109.89","115.17","112.39","112.58","118.82","118.91","111.06","112.77","123.66","109.04","116.19","119.09","109.99","123.54","133.65","111.54","126.66","96.37","116.37","107.76","109.21","117.36","105.77","111.67","99.66","75.17","87.06","98.17","71.38","85.27","79.77","78.39","69.91","75.65","80.88","71.25","90.85","69.42","73.9","56.96","83.82","77.21","88.2","88.62","79.55","102.34","100.66","97.32","102.02","105.78","104.6","","",
"Bahrain","BHR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","82.2","82.02","82.98","82.98","83.2","81.88","82.53","83.02","83.53","84.31","84.98","86.31","86.32","92.91","131.15","173.61","219.59","218.87","218.97","221.47","97.83","76.57","77.56","78.38","88.07","92.35","102.88","102.92","102.57","59.02","64.15","73.52","80.08","93.76","114.51","115.43","114.8","134.66","117.17","114.69","111.72","98.89","100","97.26","90.75","120.76","112.03","109.32","108.82","107.49","104.64","104.89","103.89","101.25","99.99","98.75","100.53","100.4","","",
"Bahamas, The","BHS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","26.04","27.24","28.71","29.67","30.64","32.9","35.01","35.29","35.49","38.64","36.62","41.93","42.42","43.55","45.33","50.31","49.92","48.89","49.08","48.96","53.1","51.59","49.42","51.9","50.14","48.65","49.22","50.17","52.56","52.42","48.64","46.1","47.08","48.64","53.24","53.19","55.99","58.4","63.04","61.88","64.67","62.59","65.88","70.94","70.12","74.28","79.82","79.45","73.08","93.02","95.36","95.46","96.43","98.1","100.57","101.33","102.47","102.13","","",
"Bosnia and Herzegovina","BIH","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.03","70.84","62.98","62.73","65.96","80.98","87.34","85.98","67.98","77.02","83.27","73.32","102.16","96.88","99.69","92.86","101.66","104.89","95.4","97.52","82.22","105.85","83.5","98.3","118.2","95.3","127.78","","",
"Belarus","BLR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.14","109.49","80.83","86.26","95.43","78.54","74.03","67.09","81.8","78.89","82.18","87.29","104.5","93.53","95.99","101.67","116.69","108.36","103.59","97.98","107.21","93.09","107.99","97.64","94.37","101.42","91.17","","",
"Belize","BLZ","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","14.9","11.96","13.24","16.7","17.62","20.63","22.9","25.96","24.23","25.97","27.59","28.91","30.73","34.03","31.35","28.83","35.27","40.35","35.89","42.97","42.78","45.9","40.24","40.91","40.5","41.9","48.6","45.7","51.2","55.8","52.56","65.91","71.51","65.98","74.31","80.65","89.49","82.25","89.96","104.83","100.79","88.96","91.32","103.8","108.5","105.02","104.34","101.19","101.01","100.68","90.66","111.18","100.67","103.12","101.28","95.6","105.6","97.31","","",
"Bermuda","BMU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","59.92","53.92","63.38","67.27","72.18","70.6","62.23","60.22","46.17","73.17","47.69","42.55","55.46","60.85","59.73","62.48","59.52","61.85","62.85","56.66","59.71","63.08","63.15","60.43","63.86","63.47","63.24","69.51","80.78","79.11","79.72","79.9","79.42","79.23","83.01","75.05","81.11","85.28","87.82","89.44","90.92","80.32","86.35","85.55","83.83","86.04","90.21","91.28","97.28","96.59","98.11","103.47","99.81","100.15","99.88","99.97","100.68","101.65","","",
"Bolivia","BOL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","14.23","14.77","16.03","16.52","17.16","17.72","18.27","20.04","19.86","20.63","21.35","22.56","23.84","24.97","27.18","28.13","26.33","25.88","25.68","27.58","28.94","29.79","20.68","28.76","33","33.33","34.7","35.26","35.71","36.21","38.97","37.37","40.39","42.97","47.33","48.96","50.45","51.89","52.4","56.05","57.07","59.95","63.53","61.37","65.67","67.53","67.57","67.71","80.59","75.23","76.91","88.48","93.25","96.16","102.38","101.46","95.38","108.01","","",
"Brazil","BRA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","16.65","17.31","17.26","16.71","20.81","18.41","20.38","19.97","20.6","21","22.82","23.77","22.13","25.18","25.49","26.08","28.34","27.28","28.83","31.8","33.64","33.55","33.79","36.24","40.28","37.23","42.51","42.02","44.46","41.02","41.61","44.27","44.05","47.62","48.73","46.18","49.56","50.24","53.34","54.11","57.01","61.22","66.75","68.28","67.38","71.64","77.17","84.13","82.58","88.36","92.8","89.81","97.82","98.7","102.68","98.62","109.68","109.1","","",
"Barbados","BRB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","500.02","523.93","599.18","530.04","607.63","550.02","640.2","499.43","461.31","524.98","457.73","402.32","383.27","348.77","320.42","339.15","386.56","344.56","391.16","446.44","367.1","319.25","292.57","309.66","298.7","336.69","272.9","270.87","229.21","244.35","241.23","222.99","199.58","198.45","203.63","253.84","248.71","214.29","234.44","240.59","201.13","199.5","196.46","179.17","205.01","177.96","179.47","155.6","172.5","139.72","149.61","142.78","116.75","112.1","99.39","88.51","101.67","113.2","","",
"Brunei Darussalam","BRN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","74.47","73.56","65.73","63.65","56.65","56.56","62.81","60.55","69.12","68.48","58.94","58.75","73.76","90.46","89.74","77.22","65.11","64.97","66.45","62.82","62.76","64.67","69.12","60.65","46.74","49.29","47.88","51.97","49.5","53.86","53.38","50.97","56.98","58.95","64.94","68.58","66.56","63.8","73.7","83.46","85.53","87.93","91.21","100.08","90.04","80.68","80.46","82.17","84.86","87.7","90.67","91.63","93.92","96.34","99.14","104.52","103.39","99.13","","",
"Bhutan","BTN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","30.1","31.06","31.98","32.83","33.68","34.46","35.36","36.22","37.1","37.86","38.78","39.6","40.49","41.34","42.25","43.13","44.1","45.33","46.51","49.54","53.75","53.98","55.11","61.33","56.58","58.26","66.14","53.84","54.45","64.75","61.67","63.62","65.89","66.88","68.78","68.2","66.58","64.17","69.02","59.53","60.9","60.11","64.16","74.11","102.24","108.78","108.94","85.89","84.41","90.34","109.27","99.81","92.43","94.04","96.52","109.43","108.26","106.14","","",
"Botswana","BWA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","69.7","43.39","46.35","44.66","43.05","49.64","67.25","55.51","65.49","50.95","88.22","76.3","61.24","92.59","80.7","103.35","90.05","77.82","66.93","79.02","82.81","69.62","65.16","60.16","66.57","67.74","66.8","97.92","93.57","88.65","64.63","52.67","63.78","69.78","71.16","85.61","69.11","57.93","62.43","64.95","67.46","72.03","73.83","69.76","74.94","75.43","72.2","81.2","82.36","92.38","110","85.63","78.21","95.19","106.46","98.35","92.22","102.2","","",
"Central African Republic","CAF","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","45.93","45.42","48.14","46.14","50.71","47.14","50.27","51.23","53.77","54.33","54.39","56.95","59.69","65.44","67.11","66.91","68.73","65.23","70.04","70.43","71.61","71.53","68.02","63.65","59.44","70.93","65.54","70.02","69.76","66.92","68.99","68.39","70.2","73.56","76.37","83.73","87.9","90.4","89.44","91.8","93.9","94.68","91.02","94.38","95.43","97.07","101.86","103.91","107.04","103.85","108.84","109.46","108.82","97.56","99.21","103.23","105.18","109.26","","",
"Canada","CAN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","18.05","27.09","31.16","27.45","30.72","36.08","28.88","32.53","34.05","30.55","37.61","33.51","35.06","31","36.82","40.27","41.43","44.24","40.37","42.36","48.48","51.78","47.86","46.2","50.9","57.76","55.02","41.97","50.45","58.65","57.7","54.26","59.31","61.16","62.25","65.58","62.64","67.06","72.56","68.6","56.42","49.62","64.24","69.56","73","70.49","69.21","81.9","79.6","78.32","80.8","85.19","106.03","93.31","98.36","108.33","107.8","105.86","","",
"Central Europe and the Baltics","CEB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.141900368388399","0.164609862223657","0.146852340076334","0.159730089032127","0.158123933930751","0.159317938446554","0.159704519363109","0.152614405555182","0.141322207580394","0.15649223497228","0.143473856662822","0.134061424507098","0.170138454808601","0.147554252732231","0.138883437710595","0.128900952722801","0.157312127816049","0.152988207206653","0.141816666478832","0.155613722418709","0.141137019216912","0.160972862255157","0.174231952273835","","","","","","",
"Switzerland","CHE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","118.66","127.07","119.96","125.63","98.85","116.04","137.22","120.14","124.66","116.55","122.74","103.06","122.4","104.85","121.08","111.91","101.76","115.2","132.42","111.88","113.23","152.09","118.16","135.73","122.48","124.55","104.43","138.14","132.34","123.94","111.19","132.36","118.95","109.14","110.41","131.54","111.33","127.36","103.27","122.28","99.27","106.94","93.01","111.3","99.93","96.43","107.09","102.59","109.82","95.6","117.03","101.73","92.17","110.22","96.5","93.28","101.78","99.14","","",
"Channel Islands","CHI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","28.56","29.52","28.94","29.78","27.2","31.21","31.18","32.24","27.55","29.2","32.74","33.03","29.02","30.46","30.43","30.61","35.96","35.34","39.08","38.5","39.97","40.25","37.3","40.89","41.17","42.67","44.75","47.84","51.34","53.63","56.39","58.84","60.96","65.4","68.83","71.39","69.55","70.73","69.29","72.41","77.84","79.18","82.68","83.86","88.71","91.29","85.07","87.25","89.44","94.07","101.73","96.26","103.03","99.55","102","98.45","97","104.13","","",
"China","CHN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","15.71","16.53","16.75","17.46","18.89","20.33","20.52","20.42","20.83","22.25","22.92","22.22","24.99","24.96","25.5","25.28","25.93","28.52","29.01","28.47","29.63","32.2","34.29","36.31","35.99","37","38.72","38.8","39.82","42.38","42.57","44.58","48","48.63","51.96","56.44","57.67","59.44","61.99","64.73","65.51","68.63","68.17","72.22","74.35","75.51","77.79","82.78","84.55","87.09","91.1","93.99","95.53","96.87","101.26","101.87","103.13","103.87","","",
"Cote d'Ivoire","CIV","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","15.35","15.37","17.63","20.03","18.72","21.39","18.74","22.82","22.18","24.06","24.78","24.53","26.67","26.45","31.46","31.75","31.94","31.34","35.23","35.26","39.44","35.94","35.63","37.01","41.26","42.19","43.7","44.94","45.64","49.84","48","51.06","48.54","50.18","57.01","59.2","62.81","65.52","65.97","71.81","68.64","67.23","66.71","69.82","71.79","74.95","71.64","77.24","71.45","75.63","77.53","83.91","86.22","94.44","104.01","101.55","111.71","109.76","","",
"Cameroon","CMR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","15.67","16.85","18.56","19.2","17.44","18.22","20.75","21.52","20.94","23.25","24.04","25.23","25.95","28.59","27.93","26.29","26.82","26.14","26.35","26.88","27.7","28.88","27.95","28.31","29.68","32.44","27.33","28.58","29.73","30.52","31.42","30.99","33.09","34.81","37.23","39.26","37.5","40.48","42.21","42.92","43.06","44.13","46.07","47.93","57.05","61.67","65.8","69.33","75.8","82.97","84.66","91.24","93.7","95.09","100.09","104.82","102.75","103.95","","",
"Congo, Dem. Rep.","COD","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","27.85","28.52","28.76","28.9","29.66","30","30.92","32.41","32.99","34.37","34.92","35.85","36.8","37.95","39.1","39.8","40.14","38.82","41.15","42.96","43.79","45.83","47.02","48.41","50.29","51.5","52.79","54.49","56.1","59.11","61.2","62.77","63.14","64.61","52.37","51.89","50.29","51.02","49.68","48.73","47.58","46.61","46.9","47.17","47.42","47.66","48.08","48.5","48.95","55.76","57.6","88.83","94.04","100.95","101.44","97.6","93.34","91.63","","",
"Congo, Rep.","COG","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","34.05","34.86","34.88","36.56","38.35","39.01","42.59","42.04","41.29","40.9","41.99","40.13","41.59","40.81","41.87","42.74","44.14","42.4","43.31","44.78","46.73","49.48","48.55","50.77","53.14","51.16","52.44","54.45","53.26","52.73","50.69","51.86","52.74","56.74","61.22","63.57","63.57","61.68","66.51","68.11","69.62","70.06","72.07","75.32","78.81","81.07","83.63","87.95","91.4","89.47","90.95","95.61","98.34","99.88","100.02","100.09","101.19","102.14","","",
"Colombia","COL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","28.33","30.89","29.27","31.44","31.92","32.83","33","34.57","34.51","35.84","36.62","37.27","40.63","42.33","46.84","47.56","49.85","55.66","57.08","57.64","59.05","57.33","57.86","58.53","55.27","58.37","59.02","61.25","64.24","68.79","69.6","74","70.44","69.42","73.06","71.35","72.68","70.78","73.2","74.29","74.88","77.85","82.18","83.04","81.83","83.48","86.37","84.81","80.87","77.87","78.05","86.55","93.64","94.84","100.23","104.93","105.92","103.98","","",
"Comoros","COM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","39.15","39.48","40.34","41.46","42.25","44.02","44.08","44.69","45.44","45.14","44.92","43.94","47.79","47.9","45.9","46.98","49.13","50.61","52","51.82","49.06","51.21","52.65","50.73","52.1","54.67","60.51","61.55","63.18","68.21","71.04","72.53","73.88","74.58","77.91","80.05","78.96","81.85","83.25","83.36","85.15","84.42","86.57","88.04","87.64","92.79","94.27","96.31","96","95.98","96.15","94.19","97.61","98.28","99.64","102.08","102.31","103.47","","",
"Cabo Verde","CPV","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","45.26","49.74","51.22","54.9","59.77","61.6","59.76","40.58","40.52","32.34","27.45","25.53","24.6","25.84","27.05","31.89","30.97","36.1","41.59","56.95","35.16","33.42","31.38","42.02","37.29","54.03","86.98","81.32","80.58","70.65","57","52.34","52.42","47.02","47.55","53.7","51.24","54.04","77.58","102.73","100.32","91.66","95.48","94.04","90.62","91.97","102.08","94.3","92.49","90.4","103.2","107.7","113.14","98.61","102.75","98.65","90.98","75.89","","",
"Costa Rica","CRI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","14.27","14.98","15.54","15.23","16.71","18.7","19.56","22.02","24.82","26.35","28.92","28.87","31.18","28.8","30.62","30.04","30.45","32.48","32.44","32.44","33.3","32.49","34.89","36.49","34.32","35.88","37.02","39.06","47.2","51.09","52.66","57.38","57.21","58","60.4","64.92","65.95","70.38","72.27","72.88","73.16","69.66","72.77","74.11","77.8","88.98","85.29","81.61","82.44","86.48","90.94","96.44","96.28","100.7","96.83","102.46","107.84","108.46","","",
"Caribbean small states","CSS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","0.123558097885278","0.123848452241592","0.126655730278239","0.132516887433836","0.139641814619843","0.139516551733988","0.138742370724217","0.132922795551055","0.13113710600643","0.132866711421543","0.136214345264879","0.131790387121251","0.122028878545566","0.130118579276035","0.125779876719495","0.128050320178684","0.131756467858818","0.138844159525887","0.13079247151223","0.13242688933711","0.132440929346724","0.130366526150089","0.121836296710992","0.129199036032314","0.128562685306591","0.133412605486301","0.130396446292548","0.133056490565269","0.126209946550792","0.126298532591216","0.131531116703004","0.142501678530726","0.146914422463134","0.149256425785542","0.159650750973718","0.16491353485111","0.161099793961562","0.14767466037482","0.153879232541848","0.147080558439859","0.148698805250671","0.144051199753693","0.146336623132988","0.145807524350694","0.134091147825413","0.144250750113508","0.144310712964591","0.135425539209969","0.142768193202043","0.143011030961455","0.146524237585201","0.149471740404428","0.155798709859229","0.152192381251406","","","","","","",
"Cuba","CUB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","93.94","70.8","62.66","68.74","85.38","70.06","87.71","80.52","76.07","126.72","90.59","82.2","88.67","97.7","95.09","98.3","107.5","122.76","132.48","115.66","123.83","131.01","125.23","138.73","128.62","129.84","131.65","140.34","146.5","146.47","142.04","127.63","87.6","86.41","79.2","97.02","93.92","86.43","104.53","125.09","124.66","130.04","131.45","138.17","108.37","89.15","95.22","95.12","97.68","84.43","88.96","94.4","98.11","97.17","101.1","101.73","103.89","100.67","","",
"Curacao","CUW","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","182.44","186.07","186.16","190.04","190.59","190.66","192.54","193.62","184.65","193.09","194.62","195.41","191.49","195.97","213.15","198.03","207.23","246.78","206","207.97","145.74","184.14","80.61","170.46","96.83","97.46","115.02","108.85","101.81","102.94","91.7","87.44","97.75","94.09","93.99","95.37","95.46","95.52","93.61","95.31","96.45","97.51","98.53","98.36","94.17","97.75","100.25","100.36","99.78","100.4","99.82","100.09","100.29","","",
